"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.336830375E0,1.711388081E-1,-1.881093025E0,1.358962059E-2,1.888910834E0
9.346829141E0,1.565540433E-1,-1.953737259E0,4.326397181E-2,1.960477038E0
9.356827907E0,1.300750375E-1,-2.052935600E0,5.924278498E-2,2.057905197E0
9.366826673E0,1.275116205E-1,-2.154673576E0,4.976189137E-2,2.159016832E0
9.376825439E0,1.343563795E-1,-2.242172241E0,5.599349737E-2,2.246891913E0
9.386824205E0,1.096140742E-1,-2.303375244E0,4.986703396E-2,2.306521078E0
9.396822905E0,7.237520814E-2,-2.355032921E0,6.278282404E-2,2.356981101E0
9.406821671E0,7.660853118E-2,-2.281553268E0,7.338851690E-2,2.284018401E0
9.416820437E0,4.932370782E-2,-2.208228111E0,9.777581692E-2,2.210941955E0
9.426819137E0,3.377608582E-2,-2.168531418E0,1.123825312E-1,2.171704208E0
9.436817903E0,1.059372909E-2,-2.102628708E0,1.497333646E-1,2.107980026E0
9.446816669E0,-3.287205473E-3,-1.993792534E0,1.235590577E-1,1.997620163E0
9.456815435E0,-1.075023506E-2,-1.889846802E0,1.539196372E-1,1.896134952E0
9.466814201E0,-1.205518004E-2,-1.733341217E0,1.399966478E-1,1.739027361E0
9.476812967E0,-1.970415935E-2,-1.471579552E0,1.324495077E-1,1.477659468E0
9.486811733E0,-3.164981306E-2,-1.260158539E0,1.292095780E-1,1.267160751E0
9.496810499E0,-2.894252911E-2,-1.094273567E0,1.278671622E-1,1.102099052E0
9.506809199E0,-4.535583407E-2,-8.996934891E-1,1.310359240E-1,9.103163952E-1
9.516807932E0,-4.465089738E-2,-7.027540207E-1,1.384638548E-1,7.176553179E-1
9.526806665E0,-3.429316729E-2,-4.340782166E-1,1.140030622E-1,4.501073401E-1
9.536805331E0,-1.717785373E-2,-1.607007980E-1,1.171358824E-1,1.996012026E-1
9.546804064E0,-3.248925880E-2,1.078042984E-1,1.023647189E-1,1.521704780E-1
9.556802797E0,-6.352269650E-2,3.737955093E-1,1.270880699E-1,3.998869756E-1
9.566801463E0,-6.892608851E-2,5.606412888E-1,1.137881875E-1,5.762093473E-1
9.576800196E0,-1.428471506E-1,7.624282837E-1,1.126519442E-1,7.838320335E-1
9.586798929E0,-1.787418276E-1,9.377241135E-1,1.225362420E-1,9.624397563E-1
9.596797662E0,-2.164661437E-1,1.132037163E0,1.145704985E-1,1.158228012E0
9.606796395E0,-2.335296571E-1,1.398095131E0,1.153594851E-1,1.422151155E0
9.616795161E0,-2.508437037E-1,1.644951820E0,1.105990410E-1,1.667639410E0
9.626793927E0,-2.306143492E-1,1.836704254E0,1.069896817E-1,1.854214736E0
9.636792693E0,-2.391727716E-1,1.963771820E0,7.330191135E-2,1.979640509E0
9.646791393E0,-2.248272002E-1,2.100348473E0,5.509895086E-2,2.113065752E0
9.656790159E0,-2.533299029E-1,2.184200287E0,5.521839857E-2,2.199535406E0
9.666788925E0,-2.727257013E-1,2.270397186E0,3.362178802E-2,2.286965919E0
9.676787625E0,-2.997907102E-1,2.370971203E0,6.760567427E-2,2.390805187E0
9.686786391E0,-3.527192175E-1,2.416483402E0,9.281823039E-2,2.443853126E0
9.696785157E0,-3.708513081E-1,2.399823666E0,1.092748046E-1,2.430766402E0
9.706783923E0,-3.674805760E-1,2.364053249E0,1.259221435E-1,2.395755857E0
9.716782689E0,-3.663589656E-1,2.325974941E0,1.592052877E-1,2.360026407E0
9.726781455E0,-3.576793075E-1,2.256822109E0,1.443405747E-1,2.289544654E0
9.736780221E0,-3.073931336E-1,2.204529762E0,1.435387731E-1,2.230480977E0
9.746778987E0,-3.159399927E-1,2.161819935E0,1.565012932E-1,2.190382653E0
9.756777687E0,-3.053542972E-1,2.059196949E0,1.613054276E-1,2.087954205E0
9.766776453E0,-3.171892166E-1,1.875094414E0,1.865558922E-1,1.910861366E0
9.776775219E0,-3.369518816E-1,1.650219917E0,2.134760916E-1,1.697743911E0
9.786773919E0,-3.400844336E-1,1.430116653E0,2.495068610E-1,1.491021374E0
9.796772685E0,-3.474814594E-1,1.229205132E0,2.762946784E-1,1.306915211E0
9.806771451E0,-3.369472027E-1,1.028315544E0,3.174342811E-1,1.127710423E0
9.816770217E0,-3.609440923E-1,8.513956070E-1,3.316815495E-1,9.824295230E-1
9.826768983E0,-3.356409371E-1,6.337699890E-1,3.542717099E-1,7.998922940E-1
9.836767783E0,-3.228940666E-1,3.346939087E-1,3.859542310E-1,6.043519332E-1
9.846766583E0,-3.355267644E-1,6.669235229E-2,3.964441121E-1,5.236353822E-1
9.856765416E0,-3.117630780E-1,-1.606979370E-1,4.044510722E-1,5.353510190E-1
9.866764316E0,-3.235876560E-1,-4.336748123E-1,4.050767422E-1,6.759215790E-1
9.876763216E0,-3.156448901E-1,-6.109609604E-1,4.057179689E-1,7.984435247E-1
9.886762116E0,-3.234554827E-1,-8.194370270E-1,3.732243478E-1,9.567637662E-1
9.896760949E0,-3.058135509E-1,-1.037518501E0,3.660368919E-1,1.141906115E0
9.906759849E0,-2.842695117E-1,-1.281914711E0,3.681734800E-1,1.363695785E0
9.916758715E0,-2.659554183E-1,-1.504759789E0,3.851329386E-1,1.575868550E0
9.926757515E0,-2.727087736E-1,-1.696454048E0,3.881885409E-1,1.761538179E0
9.936756381E0,-2.545160353E-1,-1.837887764E0,3.911919296E-1,1.896217543E0
9.946755247E0,-2.201146483E-1,-1.921897888E0,3.908827007E-1,1.973558015E0
9.956754113E0,-1.968598962E-1,-1.960471153E0,3.634362817E-1,2.003568539E0
9.966752979E0,-1.755621731E-1,-2.087735176E0,3.591115475E-1,2.125657862E0
9.976751845E0,-1.566359401E-1,-2.217501640E0,3.444535136E-1,2.249554748E0
9.986750711E0,-1.567893773E-1,-2.256346703E0,3.269861937E-1,2.285301582E0
9.996749577E0,-1.210357100E-1,-2.271313667E0,3.118692636E-1,2.295817470E0
1.000674838E1,-9.742847830E-2,-2.233648300E0,2.757012844E-1,2.252706869E0
1.001674724E1,-8.121566474E-2,-2.152892113E0,2.786538005E-1,2.172369300E0
1.002674611E1,-3.915858269E-2,-2.103282928E0,2.798509002E-1,2.122180246E0
1.003674491E1,-3.363667801E-2,-2.060896873E0,2.955320477E-1,2.082250355E0
1.004674378E1,-2.156790718E-2,-1.977961540E0,2.977423072E-1,2.000361845E0
1.005674264E1,-9.805135429E-3,-1.866477966E0,2.500236034E-1,1.883174963E0
1.006674151E1,1.358151250E-2,-1.712085724E0,2.217614055E-1,1.726441457E0
1.007674037E1,3.184416890E-2,-1.507987022E0,1.691621542E-1,1.517779544E0
1.008673924E1,2.685476094E-2,-1.301502228E0,1.319903731E-1,1.308453547E0
1.009673810E1,4.245360568E-2,-1.087842941E0,8.636021614E-2,1.092090958E0
1.010673697E1,5.347461998E-2,-9.653415680E-1,3.000754118E-2,9.672870982E-1
1.011673580E1,8.180238307E-2,-7.448253632E-1,-2.697086334E-2,7.497892230E-1
1.012673467E1,8.923924714E-2,-5.052700043E-1,-7.932043076E-2,5.191850837E-1
1.013673350E1,1.187991798E-1,-2.801780701E-1,-9.318596125E-2,3.182712985E-1
1.014673227E1,1.346837878E-1,2.622604370E-2,-1.260455251E-1,1.863196245E-1
1.015673107E1,1.724275202E-1,2.630825043E-1,-1.733966470E-1,3.591796917E-1
1.016672980E1,1.889407784E-1,4.902067184E-1,-2.666358948E-1,5.891484914E-1
1.017672847E1,1.985129118E-1,6.716852188E-1,-2.718251348E-1,7.513037423E-1
1.018672720E1,2.394543588E-1,8.913393021E-1,-3.392814398E-1,9.833290582E-1
1.019672593E1,2.541809678E-1,1.086979866E0,-3.991631269E-1,1.185522836E0
1.020672467E1,2.736139596E-1,1.359214783E0,-4.008553624E-1,1.443265203E0
1.021672340E1,2.978384495E-1,1.578793526E0,-4.803199768E-1,1.676903104E0
1.022672213E1,3.150967062E-1,1.750528812E0,-5.175871253E-1,1.852439875E0
1.023672087E1,3.417852819E-1,1.898419380E0,-5.556912422E-1,2.007387874E0
1.024671963E1,3.553561568E-1,1.992196083E0,-5.441747308E-1,2.095530808E0
1.025671833E1,3.398943841E-1,2.124277115E0,-4.937692881E-1,2.207235729E0
1.026671710E1,3.313944638E-1,2.220266819E0,-5.019041896E-1,2.300285820E0
1.027671586E1,3.326337934E-1,2.323594093E0,-5.168319345E-1,2.403507853E0
1.028671456E1,3.465881050E-1,2.321686745E0,-5.309635997E-1,2.406714565E0
1.029671333E1,3.685079515E-1,2.437169552E0,-5.515918136E-1,2.525835914E0
1.030671210E1,3.692745566E-1,2.375570297E0,-5.763256550E-1,2.472215443E0
1.031671086E1,3.729244471E-1,2.285410404E0,-5.808692575E-1,2.387379830E0
1.032670963E1,3.869295418E-1,2.257693768E0,-6.006541252E-1,2.368054264E0
1.033670839E1,3.874440789E-1,2.172721863E0,-6.021427512E-1,2.287664552E0
1.034670716E1,3.816757202E-1,2.109574318E0,-5.969423056E-1,2.225380928E0
1.035670593E1,3.882061243E-1,2.013320923E0,-6.103703380E-1,2.139326315E0
1.036670463E1,3.956464231E-1,1.864645958E0,-5.881980062E-1,1.994847747E0
1.037670339E1,4.014109373E-1,1.637279510E0,-5.879589915E-1,1.785360107E0
1.038670216E1,3.933113515E-1,1.434133530E0,-5.570168495E-1,1.587986326E0
1.039670086E1,3.880871832E-1,1.243269920E0,-5.335386992E-1,1.407478348E0
1.040669962E1,3.641531169E-1,1.033481598E0,-4.893537164E-1,1.200066150E0
1.041669836E1,3.650147021E-1,8.454513550E-1,-4.748215079E-1,1.036088409E0
1.042669706E1,3.261358440E-1,6.576519012E-1,-4.634428024E-1,8.681300842E-1
1.043669582E1,3.123880923E-1,3.742771149E-1,-4.239283204E-1,6.460533258E-1
1.044669459E1,3.051418960E-1,9.111213684E-2,-4.016813040E-1,5.126020563E-1
1.045669336E1,2.686135471E-1,-1.415967941E-1,-3.585048318E-1,4.698176287E-1
1.046669212E1,2.556768954E-1,-3.812475204E-1,-3.127682209E-1,5.554676468E-1
1.047669089E1,2.688580751E-1,-5.632829666E-1,-2.771162391E-1,6.829097854E-1
1.048668965E1,2.554777861E-1,-7.715902328E-1,-2.403392792E-1,8.475749853E-1
1.049668842E1,2.249661088E-1,-9.726829529E-1,-2.003318071E-1,1.018260630E0
1.050668712E1,2.155694813E-1,-1.183385849E0,-1.408942342E-1,1.211083587E0
1.051668589E1,2.007913142E-1,-1.446824074E0,-1.078669429E-1,1.464667993E0
1.052668465E1,1.808054894E-1,-1.609798431E0,-6.344807148E-2,1.621162321E0
1.053668335E1,1.460007131E-1,-1.770538330E0,-2.218455076E-2,1.776686337E0
1.054668208E1,1.325924397E-1,-1.859576225E0,-8.179008961E-3,1.864315260E0
1.055668082E1,1.118592992E-1,-1.941535950E0,1.245123148E-2,1.944795460E0
1.056667955E1,7.676927745E-2,-2.081085205E0,5.388897657E-2,2.083197824E0
1.057667828E1,5.406652018E-2,-2.184808731E0,6.394618750E-2,2.186412929E0
1.058667702E1,5.121354014E-2,-2.252719879E0,7.828241587E-2,2.254661353E0
1.059667575E1,4.447188601E-2,-2.248885155E0,1.090739965E-1,2.251967878E0
1.060667448E1,4.584156722E-2,-2.223575592E0,8.206671476E-2,2.225561684E0
1.061667315E1,4.542809352E-2,-2.140873909E0,1.004124284E-1,2.143708810E0
1.062667188E1,4.063852131E-2,-2.058021545E0,1.114319563E-1,2.061436696E0
1.063667061E1,3.671637923E-2,-2.011268616E0,1.017467976E-1,2.014175253E0
1.064666931E1,2.591653168E-2,-1.945436478E0,1.179180741E-1,1.949179168E0
1.065666808E1,1.512837596E-2,-1.819849968E0,1.116281748E-1,1.823333108E0
1.066666685E1,-1.803359762E-2,-1.653594971E0,1.176901460E-1,1.657875903E0
1.067666555E1,-3.189173341E-2,-1.484969139E0,1.549730897E-1,1.493374396E0
1.068666431E1,-4.782879725E-2,-1.290073395E0,1.559612155E-1,1.300346438E0
1.069666308E1,-6.072714925E-2,-1.071314812E0,1.516952515E-1,1.083704139E0
1.070666184E1,-7.516871393E-2,-9.316568375E-1,1.681078076E-1,9.496815431E-1
1.071666061E1,-8.167166263E-2,-7.585802078E-1,1.808114648E-1,7.840962811E-1
1.072665938E1,-8.508738875E-2,-4.970254898E-1,1.656231880E-1,5.307591183E-1
1.073665814E1,-8.317184448E-2,-2.571115494E-1,1.681016088E-1,3.182484178E-1
1.074665691E1,-1.170548946E-1,1.689434052E-2,1.624430418E-1,2.009353352E-1
1.075665561E1,-1.347257346E-1,2.716197968E-1,1.515350938E-1,3.389560771E-1
1.076665437E1,-1.699964255E-1,4.735279083E-1,1.855622530E-1,5.362469714E-1
1.077665314E1,-2.108477056E-1,6.441640854E-1,2.049222589E-1,7.080941011E-1
1.078665184E1,-2.515259683E-1,8.242654800E-1,2.239511609E-1,8.904117120E-1
1.079665061E1,-2.696641386E-1,1.049733162E0,2.662404180E-1,1.116038718E0
1.080664937E1,-3.029638529E-1,1.265535355E0,2.716567218E-1,1.329347285E0
1.081664814E1,-3.079063892E-1,1.493220329E0,2.637343109E-1,1.547277959E0
1.082664690E1,-3.105480075E-1,1.728036880E0,2.565073967E-1,1.774358354E0
1.083664567E1,-3.185627759E-1,1.835866928E0,2.162546813E-1,1.875808014E0
1.084664444E1,-2.937946618E-1,1.940863132E0,1.935046315E-1,1.972488034E0
1.085664320E1,-2.898328602E-1,2.055864811E0,1.910593808E-1,2.084966881E0
1.086664190E1,-3.403010368E-1,2.142091751E0,1.829896271E-1,2.176659613E0
1.087664067E1,-3.346602023E-1,2.257052422E0,1.911496520E-1,2.289720785E0
1.088663947E1,-3.542384803E-1,2.312159061E0,2.016859651E-1,2.347816359E0
1.089663830E1,-3.748970032E-1,2.345757961E0,2.172808051E-1,2.385443171E0
1.090663720E1,-3.773871958E-1,2.300383091E0,2.331295609E-1,2.342761800E0
1.091663617E1,-3.666049242E-1,2.264629841E0,2.612209022E-1,2.308935652E0
1.092663510E1,-3.711498678E-1,2.192992687E0,2.796701789E-1,2.241692343E0
1.093663410E1,-3.628188968E-1,2.157265186E0,2.878148556E-1,2.206415198E0
1.094663310E1,-3.824681044E-1,2.097587585E0,3.023716807E-1,2.153505088E0
1.095663210E1,-3.728280962E-1,1.989994049E0,3.227639496E-1,2.050183814E0
1.096663117E1,-3.652851284E-1,1.848876953E0,3.159212172E-1,1.910912198E0
1.097663023E1,-3.838462532E-1,1.650259018E0,3.629670143E-1,1.732754404E0
1.098662930E1,-3.846552372E-1,1.418112755E0,3.653569221E-1,1.514096799E0
1.099662836E1,-4.060511291E-1,1.245841026E0,4.054443836E-1,1.371634984E0
1.100662736E1,-3.977323174E-1,1.073589325E0,4.136752784E-1,1.217338191E0
1.101662643E1,-3.907278478E-1,8.798036575E-1,4.472028315E-1,1.061467427E0
1.102662550E1,-4.016103148E-1,6.836261749E-1,4.821276963E-1,9.279454227E-1
1.103662450E1,-3.921134472E-1,4.060688019E-1,5.056146383E-1,7.578198927E-1
1.104662356E1,-3.910836577E-1,1.476421356E-1,5.389034152E-1,6.820275057E-1
1.105662263E1,-3.935064971E-1,-1.395387650E-1,5.360193253E-1,6.794373755E-1
1.106662169E1,-3.849514425E-1,-1.394557953E-1,5.278959274E-1,6.680641003E-1
1.107662076E1,-3.819586039E-1,-5.057210922E-1,5.027263165E-1,8.089375424E-1
1.108661983E1,-3.405493200E-1,-7.235727310E-1,4.911938608E-1,9.385109191E-1
1.109661889E1,-3.549466729E-1,-9.031438828E-1,4.951010942E-1,1.089394835E0
1.110661796E1,-3.175161779E-1,-1.118652344E0,4.886748493E-1,1.261349554E0
1.111661696E1,-2.955926657E-1,-1.362933159E0,4.745509624E-1,1.473146441E0
1.112661602E1,-2.870145142E-1,-1.513871193E0,4.743284881E-1,1.612194416E0
1.113661509E1,-2.584573925E-1,-1.660066605E0,4.500206411E-1,1.739292941E0
1.114661409E1,-2.342597842E-1,-1.777612686E0,4.540974796E-1,1.849591585E0
1.115661316E1,-2.147016823E-1,-1.856939316E0,4.171319008E-1,1.915285738E0
1.116661222E1,-1.709328443E-1,-1.950708389E0,4.585853517E-1,2.011164285E0
1.117661122E1,-1.823632419E-1,-2.063716888E0,3.607842624E-1,2.102938190E0
1.118661026E1,-1.506712586E-1,-2.162481308E0,3.987137377E-1,2.204087085E0
1.119660919E1,-1.357760280E-1,-2.160775185E0,3.361178637E-1,2.190972329E0
1.120660812E1,-1.067150682E-1,-2.113640785E0,3.478327990E-1,2.144726820E0
1.121660699E1,-8.508943766E-2,-2.083319664E0,3.575693369E-1,2.115494473E0
1.122660582E1,-5.691168085E-2,-2.021972656E0,2.833837867E-1,2.042527535E0
1.123660465E1,-6.284297258E-2,-1.975057602E0,3.289613724E-1,2.003251695E0
1.124660345E1,-4.309628904E-2,-1.940213203E0,2.805838585E-1,1.960870181E0
1.125660219E1,-4.049502313E-2,-1.852842331E0,2.454480529E-1,1.869467651E0
1.126660092E1,-1.570084319E-2,-1.682379723E0,2.313674688E-1,1.698287064E0
1.127659965E1,-6.803471595E-3,-1.516784668E0,2.041010261E-1,1.530470269E0
1.128659832E1,8.267842233E-3,-1.518812180E0,1.752865911E-1,1.528916016E0
1.129659705E1,2.666800469E-2,-1.142642975E0,1.013535261E-1,1.147439187E0
1.130659578E1,6.996924430E-2,-9.702539444E-1,4.745197296E-2,9.739302344E-1
1.131659452E1,8.034128696E-2,-7.860975266E-1,-1.003795862E-2,7.902561637E-1
1.132659325E1,9.630765021E-2,-6.045389175E-1,-6.087768078E-2,6.151817279E-1
1.133659198E1,1.127775833E-1,-3.537359238E-1,-9.535181522E-2,3.833273480E-1
1.134659072E1,1.392130256E-1,-7.436943054E-2,-1.586060524E-1,2.237564715E-1
1.135658945E1,1.921970844E-1,1.306371689E-1,-2.025268078E-1,3.082578418E-1
1.136658815E1,1.903022081E-1,3.570337296E-1,-2.583810687E-1,4.800508214E-1
1.137658692E1,2.200127989E-1,5.569591522E-1,-3.020126820E-1,6.706868039E-1
1.138658568E1,2.546057701E-1,7.304191589E-1,-3.477187753E-1,8.480828925E-1
1.139658438E1,2.871533930E-1,9.804096222E-1,-4.215520620E-1,1.105154396E0
1.140658315E1,3.030062914E-1,1.199198723E0,-4.969025850E-1,1.332967580E0
1.141658191E1,3.255989552E-1,1.195319176E0,-5.255775452E-1,1.345746769E0
1.142658061E1,3.859040439E-1,1.596100807E0,-5.770007968E-1,1.740514188E0
1.143657938E1,3.949143887E-1,1.764731407E0,-6.100295782E-1,1.908499515E0
1.144657814E1,4.314451814E-1,1.837741375E0,-6.364948750E-1,1.992125506E0
1.145657691E1,4.329580069E-1,1.932461739E0,-6.899367571E-1,2.097110807E0
1.146657568E1,4.664562941E-1,2.051349163E0,-6.960673928E-1,2.215880114E0
1.147657444E1,4.744114280E-1,2.153669357E0,-7.029899359E-1,2.314638795E0
1.148657321E1,4.949976206E-1,2.213097572E0,-7.538918257E-1,2.389806769E0
1.149657198E1,4.870256186E-1,2.241714954E0,-7.477846742E-1,2.412812013E0
1.150657068E1,5.064557195E-1,2.234602451E0,-7.595699430E-1,2.413895609E0
1.151656944E1,5.102137327E-1,2.163063526E0,-8.035246134E-1,2.363221038E0
1.152656821E1,5.124427080E-1,2.113272667E0,-8.151412010E-1,2.322277777E0
1.153656691E1,5.298770070E-1,2.085334301E0,-8.226908445E-1,2.303521004E0
1.154656567E1,5.385195613E-1,2.048130035E0,-8.355000615E-1,2.276598408E0
1.155656444E1,5.335290432E-1,1.913157940E0,-8.484761119E-1,2.159800513E0
1.156656321E1,5.291470289E-1,1.792918682E0,-8.210567236E-1,2.041736546E0
1.157656197E1,5.327425599E-1,1.579702377E0,-8.128411174E-1,1.854719633E0
1.158656074E1,5.250866413E-1,1.409972191E0,-7.855587602E-1,1.697303781E0
1.159655950E1,5.278776288E-1,1.209530830E0,-7.630626559E-1,1.524429151E0
1.160655827E1,5.023159385E-1,1.071912766E0,-7.274875641E-1,1.389444650E0
1.161655697E1,4.898820817E-1,8.867521286E-1,-7.136577368E-1,1.239201822E0
1.162655574E1,4.667126834E-1,6.468629837E-1,-6.833749413E-1,1.050358872E0
1.163655450E1,4.856754541E-1,4.407110214E-1,-6.561622620E-1,9.277153471E-1
1.164655320E1,4.652180374E-1,1.965656281E-1,-6.221553087E-1,8.013383159E-1
1.165655197E1,4.339987338E-1,-5.929183960E-2,-6.100920439E-1,7.510544089E-1
1.166655070E1,4.374830127E-1,-2.717695236E-1,-5.504212976E-1,7.537994860E-1
1.167654937E1,4.207007289E-1,-4.146156311E-1,-4.914433360E-1,7.683825723E-1
1.168654810E1,3.932029903E-1,-6.506109238E-1,-4.663966298E-1,8.918682537E-1
1.169654683E1,3.671116829E-1,-8.577642441E-1,-4.185040593E-1,1.022583069E0
1.170654556E1,3.587916195E-1,-1.086348534E0,-3.501319885E-1,1.196443468E0
1.171654430E1,3.209508061E-1,-1.307795525E0,-2.982761860E-1,1.379241544E0
1.172654303E1,2.969209552E-1,-1.498210907E0,-2.513383627E-1,1.547891775E0
1.173654176E1,2.609960437E-1,-1.636113167E0,-2.143456936E-1,1.670607466E0
1.174654050E1,2.303813398E-1,-1.731119156E0,-1.662495136E-1,1.754277057E0
1.175653916E1,2.294778973E-1,-1.879016876E0,-1.525570750E-1,1.899115106E0
1.176653790E1,2.011559755E-1,-1.952932358E0,-1.304579377E-1,1.967594418E0
1.177653666E1,1.863175929E-1,-2.029452324E0,-1.070016623E-1,2.040794046E0
1.178653536E1,1.942262501E-1,-2.115715027E0,-9.861123562E-2,2.126898702E0
1.179653413E1,2.051873505E-1,-2.111118317E0,-1.049724221E-1,2.123662310E0
1.180653289E1,1.922118366E-1,-2.087421417E0,-6.353479624E-2,2.097214875E0
1.181653166E1,1.830513626E-1,-2.011057854E0,-8.621704578E-2,2.021211239E0
1.182653043E1,1.724067926E-1,-1.987357140E0,-5.565708876E-2,1.995597708E0
1.183652919E1,1.394712329E-1,-1.919007301E0,-5.448651314E-2,1.924840260E0
1.184652796E1,1.053686216E-1,-1.884603500E0,4.548788071E-3,1.887552275E0
1.185652672E1,7.495616376E-2,-1.812287331E0,1.598525047E-2,1.813907198E0
1.186652542E1,4.126381129E-2,-1.668468475E0,7.593387365E-2,1.670705153E0
1.187652419E1,1.159947179E-2,-1.479470253E0,8.131146431E-2,1.481748404E0
1.188652296E1,-1.620696485E-2,-1.297929764E0,9.446626902E-2,1.301463873E0
1.189652166E1,-3.812325001E-2,-1.152339935E0,1.282922626E-1,1.160086037E0
1.190652042E1,-6.778320670E-2,-9.805107117E-1,1.606258750E-1,9.958897984E-1
1.191651919E1,-1.193628088E-1,-8.351249695E-1,1.961402893E-1,8.661132766E-1
1.192651789E1,-1.348485500E-1,-6.396188736E-1,1.956871748E-1,6.823414873E-1
1.193651665E1,-1.615367234E-1,-4.179344177E-1,2.357203364E-1,5.062878307E-1
1.194651542E1,-2.084254622E-1,-1.485395432E-1,2.631596923E-1,3.670942561E-1
1.195651419E1,-2.178589851E-1,4.885387421E-2,2.775223553E-1,3.561851992E-1
1.196651295E1,-2.251733243E-1,2.820100784E-1,3.168472052E-1,4.802341739E-1
1.197651175E1,-2.156833857E-1,5.294094086E-1,2.851006091E-1,6.388082670E-1
1.198651055E1,-2.043232769E-1,7.311897278E-1,2.850365043E-1,8.109452683E-1
1.199650939E1,-2.043965012E-1,9.591684341E-1,2.736377418E-1,1.018164834E0
1.200650822E1,-2.004997730E-1,1.191817284E0,2.684827447E-1,1.238027294E0
1.201650712E1,-2.473991960E-1,1.390769958E0,2.818331420E-1,1.440443459E0
1.202650602E1,-2.984014452E-1,1.524950027E0,3.261859715E-1,1.587738422E0
1.203650485E1,-3.501304984E-1,1.651817322E0,3.462197185E-1,1.723647274E0
1.204650375E1,-3.751558065E-1,1.745075226E0,3.754541278E-1,1.824005270E0
1.205650265E1,-4.057237208E-1,1.814373493E0,3.749616742E-1,1.896617823E0
1.206650155E1,-4.124702811E-1,1.917159081E0,4.021312892E-1,2.001834221E0
1.207650042E1,-4.045318067E-1,2.077418327E0,3.871248960E-1,2.151552596E0
1.208649928E1,-3.843970001E-1,2.177859783E0,3.944953978E-1,2.246432930E0
1.209649815E1,-3.649342060E-1,2.213653564E0,3.689634204E-1,2.273669519E0
1.210649702E1,-3.738464117E-1,2.235060692E0,3.567010760E-1,2.294012444E0
1.211649582E1,-3.954884112E-1,2.196534157E0,3.631623387E-1,2.261207702E0
1.212649468E1,-4.434252679E-1,2.114815712E0,4.041737318E-1,2.198278388E0
1.213649355E1,-4.803104997E-1,2.025848389E0,4.437811375E-1,2.128779361E0
1.214649235E1,-4.976919889E-1,1.982354641E0,5.102727413E-1,2.106609957E0
1.215649121E1,-5.252915621E-1,1.857510090E0,5.331057310E-1,2.002617457E0
1.216649008E1,-5.427854061E-1,1.739937782E0,5.735340118E-1,1.910743506E0
1.217648888E1,-5.377430320E-1,1.591365814E0,6.309487224E-1,1.794354762E0
1.218648774E1,-5.219744444E-1,1.426167488E0,6.187002659E-1,1.639878362E0
1.219648661E1,-4.985151887E-1,1.268278122E0,6.561552286E-1,1.512476933E0
1.220648548E1,-5.063726902E-1,1.117647171E0,6.188749671E-1,1.374246967E0
1.221648434E1,-4.720326066E-1,9.814367294E-1,6.119101644E-1,1.249186489E0
1.222648321E1,-4.815482795E-1,7.375135422E-1,6.246655583E-1,1.079825000E0
1.223648208E1,-4.758065939E-1,5.175275803E-1,6.116374135E-1,9.318406713E-1
1.224648094E1,-4.904504716E-1,2.951974869E-1,6.428756714E-1,8.607975083E-1
1.225647974E1,-4.773945212E-1,2.739334106E-2,6.442911625E-1,8.023509370E-1
1.226647861E1,-4.555658400E-1,-1.685466766E-1,6.610381603E-1,8.203168084E-1
1.227647744E1,-4.392432868E-1,-3.620738983E-1,6.592984200E-1,8.710376452E-1
1.228647621E1,-4.117110670E-1,-5.221166611E-1,6.240878105E-1,9.119196268E-1
1.229647501E1,-3.923019469E-1,-7.156839371E-1,6.392237544E-1,1.036682846E0
1.230647374E1,-3.623296320E-1,-9.500598907E-1,6.088169217E-1,1.185139065E0
1.231647247E1,-3.319411278E-1,-1.129470825E0,5.883617401E-1,1.316077047E0
1.232647120E1,-3.253031075E-1,-1.330551147E0,5.231923461E-1,1.466260106E0
1.233646994E1,-3.017858863E-1,-1.452747345E0,4.905047715E-1,1.562736222E0
1.234646867E1,-2.760362923E-1,-1.541490555E0,4.680288136E-1,1.634454079E0
1.235646740E1,-2.651591599E-1,-1.668616295E0,4.520016015E-1,1.748969745E0
1.236646607E1,-2.739438713E-1,-1.774208069E0,4.692820907E-1,1.855555226E0
1.237646480E1,-2.569962442E-1,-1.894206047E0,4.787521362E-1,1.970600727E0
1.238646354E1,-2.377633452E-1,-1.990262985E0,5.059620142E-1,2.067287043E0
1.239646224E1,-2.323840708E-1,-2.026545525E0,4.804250002E-1,2.095637683E0
1.240646100E1,-1.973434985E-1,-2.010236740E0,4.731785953E-1,2.074582896E0
1.241645977E1,-1.974116117E-1,-1.970107079E0,4.523509145E-1,2.030988576E0
1.242645847E1,-1.753101796E-1,-1.956487656E0,4.057985544E-1,2.005804096E0
1.243645723E1,-1.522656232E-1,-1.914340019E0,3.945263624E-1,1.960493198E0
1.244645600E1,-1.191538423E-1,-1.862820625E0,3.338545561E-1,1.896248187E0
1.245645477E1,-9.977379441E-2,-1.804277420E0,2.912891507E-1,1.830360945E0
1.246645353E1,-7.284092903E-2,-1.669318199E0,2.815571427E-1,1.694462592E0
1.247645230E1,-5.257416517E-2,-1.517734528E0,2.569589615E-1,1.540230517E0
1.248645106E1,-2.934994176E-2,-1.330431938E0,2.267434001E-1,1.349934491E0
