"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.295444857E0,1.882139444E-1,1.088352203E0,-2.178597450E-2,1.104721520E0
9.305444890E0,1.827408373E-1,1.088670731E0,-2.106821537E-2,1.104102370E0
9.315444890E0,1.863341928E-1,1.144083977E0,-4.890167713E-2,1.160189619E0
9.325444890E0,1.821554303E-1,1.156441689E0,-6.941264868E-2,1.172755770E0
9.335444856E0,1.704231203E-1,1.144857407E0,-5.636978149E-2,1.158844284E0
9.345444889E0,1.751112938E-1,1.147658348E0,-6.725281477E-2,1.162887179E0
9.355444922E0,1.579432189E-1,1.109773636E0,-7.563692331E-2,1.123505464E0
9.365444922E0,1.309913397E-1,1.088637352E0,-8.649122715E-2,1.099895789E0
9.375444922E0,1.253319979E-1,1.033990860E0,-7.835036516E-2,1.044501789E0
9.385444922E0,1.315862536E-1,9.937076569E-1,-7.737654448E-2,1.005364103E0
9.395444888E0,1.089268923E-1,9.222879410E-1,-6.932866573E-2,9.312822224E-1
9.405444888E0,8.860847354E-2,8.340749741E-1,-5.202633142E-2,8.403804276E-1
9.415444921E0,9.467011690E-2,7.602214813E-1,-5.876839161E-2,7.683442299E-1
9.425444921E0,7.686683536E-2,6.576108932E-1,-6.313729286E-2,6.650916591E-1
9.435444921E0,6.392967701E-2,5.717611313E-1,-6.756281853E-2,5.792775926E-1
9.445444887E0,4.869848490E-2,4.571561813E-1,-4.093706608E-2,4.615616535E-1
9.455444920E0,4.314365983E-2,3.808460236E-1,-2.172261477E-2,3.838970448E-1
9.465444953E0,3.768038750E-2,2.781782150E-1,-3.138214350E-2,2.824672899E-1
9.475444953E0,5.908131599E-3,1.347894669E-1,-2.206283808E-2,1.367109184E-1
9.485444919E0,-1.850306988E-3,2.966403961E-2,-1.072096825E-2,3.159617132E-2
9.495444885E0,1.668035984E-4,-6.110954285E-2,-9.174883366E-3,6.179468048E-2
9.505444918E0,-2.402019501E-2,-1.926269531E-1,2.558130026E-2,1.957971291E-1
9.515444918E0,-1.679998636E-2,-2.858543396E-1,7.316827774E-3,2.864410567E-1
9.525444918E0,-3.822591901E-2,-3.791255951E-1,3.432905674E-2,3.825910635E-1
9.535444918E0,-5.490049720E-2,-4.723768234E-1,3.021103144E-2,4.765150935E-1
9.545444918E0,-7.402634621E-2,-5.800113678E-1,2.860414982E-2,5.854154799E-1
9.555444884E0,-5.967918038E-2,-6.469211578E-1,6.303417683E-2,6.527188495E-1
9.565444917E0,-9.561485052E-2,-7.306003571E-1,4.974532127E-2,7.385077375E-1
9.575444917E0,-1.147911251E-1,-8.070774078E-1,7.495713234E-2,8.186388192E-1
9.585444917E0,-9.536555409E-2,-8.740034103E-1,1.027654409E-1,8.851764152E-1
9.595444883E0,-1.305257976E-1,-9.193820953E-1,1.184995770E-1,9.361317059E-1
9.605444849E0,-1.241431832E-1,-9.600143433E-1,1.220827699E-1,9.756758027E-1
9.615444882E0,-1.383656114E-1,-9.767675400E-1,1.275845170E-1,9.947349791E-1
9.625444882E0,-1.159266233E-1,-9.791889191E-1,1.206683517E-1,9.933834971E-1
9.635444882E0,-1.263501942E-1,-9.553356171E-1,1.204679608E-1,9.711555192E-1
9.645444848E0,-1.246426553E-1,-9.841804504E-1,1.056727767E-1,9.976540915E-1
9.655444848E0,-1.421556622E-1,-9.675436020E-1,1.170269251E-1,9.849081963E-1
9.665444881E0,-1.335110813E-1,-9.341316223E-1,1.116738319E-1,9.502095250E-1
9.675444881E0,-1.343109459E-1,-9.007282257E-1,1.303358674E-1,9.199664152E-1
9.685444881E0,-1.400766522E-1,-8.529415131E-1,1.420373321E-1,8.759596434E-1
9.695444881E0,-1.503871232E-1,-7.788133621E-1,1.227539778E-1,8.026425599E-1
9.705444847E0,-1.483517438E-1,-7.190532684E-1,1.228826642E-1,7.444098279E-1
9.715444813E0,-1.507235169E-1,-6.401424408E-1,1.157174706E-1,6.677502947E-1
9.725444846E0,-1.501082182E-1,-5.564527512E-1,1.182515025E-1,5.883498613E-1
9.735444846E0,-1.393727660E-1,-4.368619919E-1,1.016085744E-1,4.696780496E-1
9.745444846E0,-1.162248701E-1,-3.579883575E-1,1.066210866E-1,3.911929711E-1
9.755444812E0,-1.264726371E-1,-2.575702667E-1,8.764988184E-2,3.000337848E-1
9.765444812E0,-1.272469759E-1,-1.451883316E-1,8.525162935E-2,2.110433245E-1
9.775444845E0,-1.304136366E-1,-4.477214813E-2,4.933637381E-2,1.464456883E-1
9.785444845E0,-1.361143291E-1,5.802154541E-2,5.396777391E-2,1.574996220E-1
9.795444845E0,-1.296399385E-1,1.512403488E-1,6.333565712E-2,2.090252669E-1
9.805444811E0,-1.323404461E-1,2.540130615E-1,3.900080919E-2,2.890634744E-1
9.815444844E0,-1.320964694E-1,3.711214066E-1,2.657240629E-2,3.948248579E-1
9.825444844E0,-1.119437069E-1,4.714584351E-1,7.017314434E-3,4.846170573E-1
9.835444844E0,-1.054642051E-1,5.622072220E-1,1.749455929E-3,5.720163631E-1
9.845444844E0,-1.077578664E-1,6.864471436E-1,-3.704047203E-2,6.958400931E-1
9.855444844E0,-8.349815011E-2,7.723875046E-1,-4.233223200E-2,7.780401122E-1
9.865444810E0,-7.358385623E-2,8.535127640E-1,-4.293537140E-2,8.577540838E-1
9.875444843E0,-7.077807188E-2,9.107046127E-1,-8.172124624E-2,9.170991163E-1
9.885444876E0,-5.614137650E-2,9.679136276E-1,-1.084089279E-1,9.755824621E-1
9.895444876E0,-6.075805426E-2,1.032306671E0,-9.665668011E-2,1.038600558E0
9.905444876E0,-6.049963832E-2,1.091925621E0,-1.110134721E-1,1.099220523E0
9.915444842E0,-5.277597904E-2,1.101287842E0,-1.130716205E-1,1.108334519E0
9.925444875E0,-6.163124740E-2,1.115469933E0,-1.290183663E-1,1.124596514E0
9.935444875E0,-5.335317552E-2,1.122460365E0,-1.352816820E-1,1.131841405E0
9.945444875E0,-4.697424173E-2,1.103130341E0,-1.387414932E-1,1.112812801E0
9.955444841E0,-2.097812295E-2,1.105338097E0,-1.443700194E-1,1.114923805E0
9.965444807E0,-4.739019275E-2,1.102773666E0,-1.617799401E-1,1.115584304E0
9.975444840E0,-3.285270929E-2,1.054734230E0,-1.669220924E-1,1.068366314E0
9.985444840E0,-1.820391417E-2,1.018699646E0,-1.763618588E-1,1.034013470E0
9.995444840E0,-3.703415394E-2,9.419813156E-1,-1.615923047E-1,9.564582586E-1
1.000544484E1,-3.430539370E-2,8.772449493E-1,-1.511150599E-1,8.908262022E-1
1.001544484E1,-2.665084600E-2,8.221349716E-1,-1.426334381E-1,8.348415879E-1
1.002544481E1,-3.552630544E-2,7.286891937E-1,-1.388678551E-1,7.426535805E-1
1.003544484E1,-4.647520185E-2,6.280870438E-1,-1.394664645E-1,6.450613720E-1
1.004544484E1,-3.493994474E-2,5.274724960E-1,-1.351117492E-1,5.456218641E-1
1.005544484E1,-2.279812098E-2,4.507713318E-1,-1.450758576E-1,4.740902365E-1
1.006544480E1,-2.926817536E-2,3.501348495E-1,-1.212611198E-1,3.716924779E-1
1.007544480E1,-1.689642668E-3,2.470617294E-1,-9.502011538E-2,2.647096057E-1
1.008544484E1,-2.556860447E-3,1.248235703E-1,-1.096798182E-1,1.661840057E-1
1.009544484E1,1.341667771E-2,2.411079407E-2,-1.075457335E-1,1.110289260E-1
1.010544484E1,2.200192213E-2,-8.140468597E-2,-7.935756445E-2,1.157947776E-1
1.011544480E1,1.852875948E-2,-1.893119812E-1,-7.736140490E-2,2.053463614E-1
1.012544484E1,2.199554443E-2,-2.852420807E-1,-6.336289644E-2,2.930216805E-1
1.013544487E1,4.428607225E-2,-3.740005493E-1,-5.905252695E-2,3.812149892E-1
1.014544487E1,2.791801095E-2,-4.603357315E-1,-1.151490211E-2,4.613252584E-1
1.015544487E1,3.493598104E-2,-5.682172775E-1,-4.557251930E-3,5.693084979E-1
1.016544487E1,3.444805741E-2,-6.497144699E-1,-7.101774216E-3,6.506658100E-1
1.017544484E1,4.311740398E-2,-7.120647430E-1,3.833442926E-2,7.143982344E-1
1.018544484E1,7.058167458E-2,-7.887544632E-1,-9.489178658E-3,7.919630171E-1
1.019544487E1,5.934247375E-2,-8.247251511E-1,3.371644020E-2,8.275445017E-1
1.020544487E1,3.790178895E-2,-8.869953156E-1,5.076968670E-2,8.892551920E-1
1.021544487E1,5.908390880E-2,-9.181318283E-1,5.338132381E-2,9.215782811E-1
1.022544484E1,5.342370272E-2,-9.612245560E-1,8.702093363E-2,9.666330130E-1
1.023544487E1,7.370686531E-2,-9.683942795E-1,6.065922976E-2,9.730877271E-1
1.024544490E1,6.269696355E-2,-9.899587631E-1,9.388506413E-2,9.963752642E-1
1.025544490E1,6.827178597E-2,-9.779815674E-1,1.103801131E-1,9.865560056E-1
1.026544490E1,5.241638422E-2,-9.564313889E-1,1.054260731E-1,9.636509409E-1
1.027544487E1,6.551805139E-2,-9.133443832E-1,1.220082045E-1,9.237838380E-1
1.028544490E1,7.888787985E-2,-8.774509430E-1,1.051073670E-1,8.872378562E-1
1.029544490E1,8.761596680E-2,-8.200073242E-1,1.266054511E-1,8.343365686E-1
1.030544490E1,9.629237652E-2,-7.601776123E-1,1.384727359E-1,7.786635490E-1
1.031544490E1,1.074731648E-1,-6.979475021E-1,1.385305524E-1,7.196331780E-1
1.032544490E1,1.112546623E-1,-6.070098877E-1,1.311389804E-1,6.309009715E-1
1.033544487E1,1.147859693E-1,-5.304279327E-1,1.379821301E-1,5.599720339E-1
1.034544490E1,1.372157931E-1,-4.346799850E-1,1.255506277E-1,4.727978674E-1
1.035544493E1,1.546820998E-1,-3.604936600E-1,1.295734048E-1,4.131240711E-1
1.036544493E1,1.427641511E-1,-2.336168289E-1,1.239442229E-1,3.005338517E-1
1.037544490E1,1.567040086E-1,-1.210660934E-1,1.112275124E-1,2.271226646E-1
1.038544486E1,1.606458426E-1,-1.570034027E-2,1.008080840E-1,1.903046432E-1
1.039544490E1,1.569053233E-1,8.013439178E-2,8.568888903E-2,1.959167857E-1
1.040544490E1,1.859931648E-1,1.903514862E-1,7.777535915E-2,2.772654903E-1
1.041544490E1,1.640657187E-1,3.125963211E-1,7.018387318E-2,3.599441569E-1
1.042544486E1,1.795364916E-1,4.013919830E-1,6.017297506E-2,4.438126438E-1
1.043544486E1,1.822681725E-1,5.189428329E-1,5.995661020E-2,5.532794463E-1
1.044544490E1,2.008909583E-1,5.982246399E-1,6.445634365E-2,6.343378573E-1
1.045544490E1,1.804342866E-1,6.751546860E-1,5.208742619E-2,7.007877580E-1
1.046544490E1,1.876390576E-1,7.760486603E-1,3.223991394E-2,7.990615440E-1
1.047544490E1,1.606108248E-1,8.530035019E-1,3.827643394E-2,8.688359435E-1
1.048544486E1,1.665024459E-1,9.251594543E-1,1.745331287E-2,9.401849279E-1
1.049544483E1,1.695959568E-1,9.901123047E-1,2.959537506E-2,1.004968184E0
1.050544486E1,1.482789516E-1,1.038288116E0,-1.741230488E-3,1.048824052E0
1.051544486E1,1.529881358E-1,1.091279984E0,-2.835822105E-2,1.102316452E0
1.052544486E1,1.358406246E-1,1.091592789E0,-2.138698101E-2,1.100220385E0
1.053544483E1,1.183784604E-1,1.118245125E0,-3.837257624E-2,1.125148023E0
1.054544483E1,1.244908869E-1,1.123377800E0,-5.288195610E-2,1.131491124E0
1.055544486E1,1.065013111E-1,1.116547585E0,-3.846430779E-2,1.122274717E0
1.056544486E1,1.002080739E-1,1.112121582E0,-5.269843340E-2,1.117869937E0
1.057544486E1,9.385570884E-2,1.088533401E0,-4.543441534E-2,1.093516413E0
1.058544483E1,8.983945847E-2,1.045771599E0,-5.250263214E-2,1.050935722E0
1.059544486E1,6.432402134E-2,1.005407333E0,-6.669467688E-2,1.009668097E0
1.060544489E1,4.133448005E-2,9.362945557E-1,-4.747033119E-2,9.384079425E-1
1.061544489E1,5.686372519E-2,8.791294098E-1,-5.948317051E-2,8.829723948E-1
1.062544489E1,2.946591377E-2,7.980041504E-1,-5.955857038E-2,8.007659380E-1
1.063544489E1,1.643621922E-2,7.216711044E-1,-6.221061945E-2,7.245339836E-1
1.064544486E1,1.548212767E-2,6.429090500E-1,-6.013375521E-2,6.459007752E-1
1.065544486E1,-6.971746683E-3,5.473728180E-1,-6.047922373E-2,5.507479856E-1
1.066544489E1,-3.139913082E-3,4.470300674E-1,-4.419624805E-2,4.492204900E-1
1.067544489E1,-3.033652902E-2,3.203439713E-1,-4.962784052E-2,3.255817677E-1
1.068544489E1,-4.044741392E-2,2.295475006E-1,-3.852677345E-2,2.362463981E-1
1.069544486E1,-5.990043283E-2,1.123695374E-1,-3.715771437E-2,1.326486732E-1
1.070544489E1,-6.937354803E-2,3.348445892E-2,-2.173811197E-2,8.004026279E-2
1.071544492E1,-8.800923824E-2,-8.373832703E-2,-8.850753307E-3,1.218034042E-1
1.072544492E1,-9.649905562E-2,-1.914281845E-1,3.702878952E-3,2.144073900E-1
1.073544489E1,-1.044242978E-1,-2.991600037E-1,-3.098785877E-3,3.168765442E-1
1.074544486E1,-1.216217875E-1,-3.949594498E-1,1.572370529E-3,4.132641994E-1
1.075544489E1,-1.192988306E-1,-4.644546509E-1,1.318258047E-2,4.797125328E-1
1.076544489E1,-1.238488704E-1,-5.818548203E-1,1.964479685E-2,5.952138209E-1
1.077544489E1,-1.376625746E-1,-6.394367218E-1,2.099746466E-2,6.544243265E-1
1.078544489E1,-1.345899105E-1,-7.281436920E-1,2.961844206E-2,7.410701265E-1
1.079544489E1,-1.480503827E-1,-7.953100204E-1,4.548114538E-2,8.102502570E-1
1.080544485E1,-1.397521347E-1,-8.505134583E-1,3.736370802E-2,8.627281429E-1
1.081544489E1,-1.741348058E-1,-8.984994888E-1,4.180401564E-2,9.161723843E-1
1.082544489E1,-1.460467428E-1,-9.345340729E-1,7.013958693E-2,9.484741146E-1
1.083544489E1,-1.606987715E-1,-9.274559021E-1,5.572438240E-2,9.429229832E-1
1.084544485E1,-1.582949013E-1,-9.443159103E-1,6.053286791E-2,9.594029614E-1
1.085544482E1,-1.697828621E-1,-9.635906219E-1,7.016909122E-2,9.809468937E-1
1.086544485E1,-1.667489856E-1,-9.373683929E-1,9.189885855E-2,9.565093458E-1
1.087544485E1,-1.584834456E-1,-9.398698807E-1,8.992314339E-2,9.573706528E-1
1.088544485E1,-1.598402262E-1,-9.064464569E-1,8.095341921E-2,9.239845958E-1
1.089544482E1,-1.561735570E-1,-8.682212830E-1,8.415389061E-2,8.861603994E-1
1.090544482E1,-1.641743034E-1,-8.180522919E-1,8.233016729E-2,8.384157743E-1
1.091544485E1,-1.671013832E-1,-7.583055496E-1,8.529144526E-2,7.811688739E-1
1.092544485E1,-1.695791483E-1,-6.865968704E-1,9.551107883E-2,7.136488746E-1
1.093544485E1,-1.549219042E-1,-6.053400040E-1,8.157682419E-2,6.301524379E-1
1.094544485E1,-1.659976244E-1,-5.097322464E-1,8.175343275E-2,5.422783401E-1
1.095544482E1,-1.574435234E-1,-4.165649414E-1,6.730836630E-2,4.503834251E-1
1.096544478E1,-1.459283084E-1,-3.401727676E-1,6.939119101E-2,3.766002130E-1
1.097544482E1,-1.386013180E-1,-2.398700714E-1,5.217361450E-2,2.819043500E-1
1.098544482E1,-1.187890917E-1,-1.156663895E-1,4.183495045E-2,1.709962720E-1
1.099544482E1,-1.083113402E-1,-5.831718445E-3,2.175962925E-2,1.106292765E-1
1.100544478E1,-1.096720248E-1,8.484745026E-2,2.085429430E-2,1.402210556E-1
1.101544478E1,-1.110058278E-1,1.730957031E-1,-1.746237278E-3,2.056391636E-1
1.102544482E1,-1.002271324E-1,2.924890518E-1,-1.943314075E-2,3.097950459E-1
1.103544482E1,-8.694098890E-2,3.951368332E-1,-2.507907152E-2,4.053650359E-1
1.104544482E1,-8.794891834E-2,4.881820679E-1,-4.500478506E-2,4.980784821E-1
1.105544478E1,-6.489837170E-2,5.812368393E-1,-4.802739620E-2,5.868174271E-1
1.106544481E1,-7.515779138E-2,6.862802505E-1,-6.285291910E-2,6.932386064E-1
1.107544481E1,-4.936417937E-2,7.673845291E-1,-8.718609810E-2,7.738974437E-1
1.108544481E1,-3.528609872E-2,8.413019180E-1,-9.914922714E-2,8.478588298E-1
1.109544481E1,-3.071278334E-2,9.056768417E-1,-1.252027154E-1,9.148057371E-1
1.110544481E1,-4.303523898E-2,9.724750519E-1,-1.483960152E-1,9.846731111E-1
1.111544478E1,-2.910652757E-2,1.010573387E0,-1.352145672E-1,1.019994480E0
1.112544481E1,-5.653738976E-3,1.051085472E0,-1.553759575E-1,1.062522622E0
1.113544485E1,-1.602327824E-2,1.077263832E0,-1.560007930E-1,1.088618554E0
1.114544485E1,-1.444739103E-2,1.101078987E0,-1.873309016E-1,1.116994418E0
1.115544485E1,-1.050850749E-2,1.096162796E0,-1.372528076E-1,1.104772211E0
1.116544481E1,-3.964066505E-3,1.103223801E0,-1.682842970E-1,1.115991968E0
1.117544485E1,3.700554371E-4,1.071990967E0,-1.871246099E-1,1.088200528E0
1.118544485E1,-1.882055402E-2,1.059924126E0,-1.506984234E-1,1.070748981E0
1.119544484E1,5.488395691E-3,1.007157326E0,-1.977515221E-1,1.026402292E0
1.120544481E1,-1.301854849E-2,9.855136871E-1,-1.679815650E-1,9.998122405E-1
1.121544478E1,-1.565217972E-4,9.231786728E-1,-1.785085797E-1,9.402787881E-1
1.122544481E1,1.777750254E-2,8.417186737E-1,-2.173781991E-1,8.695169042E-1
1.123544481E1,1.434656978E-2,7.794408798E-1,-1.527071595E-1,7.943886868E-1
1.124544481E1,2.539271116E-2,7.100143433E-1,-1.570959687E-1,7.276292331E-1
1.125544481E1,1.731860638E-2,6.094560623E-1,-1.635248065E-1,6.312503373E-1
1.126544481E1,2.605971694E-2,5.113182068E-1,-1.387690902E-1,5.304547840E-1
1.127544478E1,3.728085756E-2,4.155607224E-1,-1.545879841E-1,4.449472116E-1
1.128544481E1,2.451947331E-2,3.102235794E-1,-1.368163228E-1,3.399390827E-1
1.129544481E1,3.572177887E-2,2.072772980E-1,-1.238554120E-1,2.440903251E-1
1.130544481E1,3.972673416E-2,9.953022003E-2,-9.664928913E-2,1.443106482E-1
1.131544478E1,4.841870070E-2,-8.235931396E-3,-9.116929770E-2,1.035569504E-1
1.132544478E1,5.228298903E-2,-9.686851501E-2,-7.156628370E-2,1.312964322E-1
1.133544481E1,4.641500115E-2,-2.070322037E-1,-6.139653921E-2,2.208760302E-1
1.134544481E1,4.982566833E-2,-3.100318909E-1,-5.148053169E-2,3.182021617E-1
1.135544481E1,4.801800847E-2,-3.770875931E-1,-4.137158394E-2,3.823772874E-1
1.136544477E1,5.767711997E-2,-4.728584290E-1,-3.142511845E-2,4.773984521E-1
1.137544481E1,6.212893128E-2,-5.590486526E-1,4.805147648E-3,5.625108795E-1
1.138544484E1,5.653217435E-2,-6.356544495E-1,9.772479534E-3,6.382381744E-1
1.139544484E1,6.462097168E-2,-7.266101837E-1,1.473861933E-2,7.296269293E-1
1.140544484E1,6.753057241E-2,-7.792320251E-1,2.912002802E-2,7.826946424E-1
1.141544484E1,7.490971684E-2,-8.390502930E-1,6.018066406E-2,8.445345299E-1
1.142544481E1,7.259386778E-2,-8.725194931E-1,6.003910303E-2,8.775903540E-1
1.143544481E1,6.526935101E-2,-9.227571487E-1,8.141392469E-2,9.286382885E-1
1.144544484E1,6.502589583E-2,-9.346780777E-1,7.639092207E-2,9.400463015E-1
1.145544484E1,5.996423960E-2,-9.393997192E-1,1.002207398E-1,9.466317865E-1
1.146544484E1,6.676584482E-2,-9.441213608E-1,1.001394391E-1,9.517619078E-1
1.147544480E1,6.149798632E-2,-9.272928238E-1,1.192532182E-1,9.369500058E-1
1.148544484E1,7.520282269E-2,-9.056482315E-1,1.122544408E-1,9.156720173E-1
1.149544487E1,7.917577028E-2,-8.792085648E-1,1.291376352E-1,8.921619986E-1
1.150544487E1,7.326528430E-2,-8.527517319E-1,1.103457808E-1,8.629771199E-1
1.151544487E1,8.401528001E-2,-7.855768204E-1,1.347279549E-1,8.014618705E-1
1.152544484E1,8.751490712E-2,-7.279834747E-1,1.254255772E-1,7.438752408E-1
1.153544487E1,7.174709439E-2,-6.488523483E-1,1.471481323E-1,6.691857652E-1
1.154544487E1,8.213439584E-2,-5.721120834E-1,1.304559708E-1,5.925175570E-1
1.155544487E1,9.228107333E-2,-4.618444443E-1,1.424179077E-1,4.920355146E-1
1.156544487E1,9.724804759E-2,-4.018545151E-1,1.302295923E-1,4.334789277E-1
1.157544487E1,9.717774391E-2,-4.017276764E-1,1.321415305E-1,4.339239841E-1
1.158544484E1,1.134954989E-1,-1.956777573E-1,1.365378499E-1,2.642226285E-1
1.159544487E1,1.412901878E-1,-9.971904755E-2,1.026747823E-1,2.011191600E-1
1.160544490E1,1.274088025E-1,3.429412842E-3,1.117234230E-1,1.694900796E-1
1.161544490E1,1.297431290E-1,1.137971878E-1,1.014278531E-1,2.001766442E-1
1.162544487E1,1.193839312E-1,2.026166916E-1,9.581154585E-2,2.539407392E-1
1.163544483E1,1.251904070E-1,3.249807358E-1,7.566946745E-2,3.563860055E-1
1.164544487E1,1.088794172E-1,4.186229706E-1,7.203644514E-2,4.385078887E-1
1.165544487E1,1.254713535E-1,5.194473267E-1,5.598211288E-2,5.373105086E-1
1.166544487E1,1.224469244E-1,6.154718399E-1,5.396419764E-2,6.298499580E-1
1.167544483E1,1.119041443E-1,6.827497482E-1,4.685389996E-2,6.934443339E-1
1.168544483E1,1.081751585E-1,7.739877701E-1,1.075685024E-2,7.815846998E-1
1.169544487E1,1.088204086E-1,8.412561417E-1,1.025122404E-2,8.483270978E-1
1.170544487E1,8.499750495E-2,9.013605118E-1,2.375721931E-3,9.053623540E-1
1.171544487E1,8.732447028E-2,9.590663910E-1,4.241585732E-3,9.630430398E-1
1.172544487E1,9.651002288E-2,1.021574020E0,-3.464895487E-2,1.026707463E0
1.173544483E1,6.704771519E-2,1.050601006E0,-3.742724657E-2,1.053403374E0
1.174544480E1,6.837126613E-2,1.093968391E0,-4.731595516E-2,1.097123635E0
1.175544483E1,5.736058950E-2,1.082316399E0,-4.008108377E-2,1.084576192E0
1.176544483E1,5.579200387E-2,1.077831268E0,-6.665021181E-2,1.081330311E0
1.177544483E1,3.044030070E-2,1.068544388E0,-6.194287539E-2,1.070771050E0
1.178544480E1,3.868192434E-2,1.059247971E0,-5.017840862E-2,1.061141097E0
1.179544480E1,3.986358643E-3,1.035576820E0,-6.216090918E-2,1.037448418E0
1.180544483E1,3.090828657E-3,1.002308846E0,-6.458961964E-2,1.004392550E0
1.181544483E1,-6.904363632E-3,9.474706650E-1,-6.474804878E-2,9.497055549E-1
1.182544483E1,-9.440571070E-3,8.973979950E-1,-7.691937685E-2,9.007379621E-1
1.183544480E1,-9.272962809E-3,8.305549622E-1,-6.520396471E-2,8.331621031E-1
1.184544483E1,-2.811399102E-2,7.684841156E-1,-6.306165457E-2,7.715795518E-1
1.185544486E1,-2.054083347E-2,6.848402023E-1,-6.115019321E-2,6.878716266E-1
1.186544486E1,-5.593433976E-2,5.868339539E-1,-5.919313431E-2,5.924580719E-1
1.187544486E1,-6.005269289E-2,4.936046600E-1,-5.974787474E-2,5.008210208E-1
1.188544486E1,-9.015983343E-2,4.003496170E-1,-4.135990143E-2,4.124551525E-1
1.189544483E1,-9.110423923E-2,2.902908325E-1,-3.754168749E-2,3.065585232E-1
1.190544483E1,-8.924423158E-2,1.993560791E-1,-2.694869041E-2,2.200763755E-1
1.191544486E1,-9.855292737E-2,8.203411102E-2,-2.390605211E-2,1.304368590E-1
1.192544486E1,-9.780853987E-2,-6.595611572E-3,-2.844727039E-2,1.020747753E-1
1.193544486E1,-1.156403571E-1,-1.120176315E-1,-1.182168722E-2,1.614323210E-1
1.194544483E1,-1.162966937E-1,-2.102813721E-1,-8.702278137E-5,2.402981148E-1
1.195544486E1,-1.309992820E-1,-3.013782501E-1,-5.297541618E-3,3.286605019E-1
1.196544489E1,-1.430418640E-1,-4.092626572E-1,6.257176399E-3,4.335851124E-1
1.197544489E1,-1.428296864E-1,-4.788179398E-1,3.468453884E-3,4.996788658E-1
1.198544486E1,-1.375336200E-1,-5.675392151E-1,1.054960489E-2,5.840612566E-1
1.199544482E1,-1.536355466E-1,-6.514558792E-1,1.288551092E-2,6.694510289E-1
1.200544486E1,-1.478186995E-1,-7.401609421E-1,5.379456282E-2,7.566917755E-1
1.201544486E1,-1.583143324E-1,-7.953252792E-1,3.994107246E-2,8.119119514E-1
1.202544486E1,-1.445341557E-1,-8.265657425E-1,4.773128033E-2,8.404637553E-1
1.203544486E1,-1.638491750E-1,-8.578023911E-1,6.757467985E-2,8.759211332E-1
1.204544486E1,-1.468504965E-1,-8.938341141E-1,8.265000582E-2,9.095798565E-1
1.205544482E1,-1.461887509E-1,-9.059267044E-1,7.872492075E-2,9.210168065E-1
1.206544486E1,-1.596592963E-1,-9.228096008E-1,8.425414562E-2,9.403017661E-1
1.207544486E1,-1.345665902E-1,-9.301328659E-1,8.737206459E-2,9.438692670E-1
1.208544486E1,-1.571590155E-1,-9.278802872E-1,8.578276634E-2,9.449970722E-1
1.209544482E1,-1.389277875E-1,-8.921079636E-1,8.168113232E-2,9.065480441E-1
1.210544479E1,-1.373552829E-1,-8.659353256E-1,8.714956045E-2,8.810820097E-1
1.211544482E1,-1.379504502E-1,-8.110189438E-1,1.142330766E-1,8.305608043E-1
1.212544482E1,-1.454502344E-1,-7.752819061E-1,1.099051833E-1,7.964276201E-1
1.213544482E1,-1.358930320E-1,-7.180156708E-1,9.102874994E-2,7.364099761E-1
1.214544479E1,-1.379205137E-1,-6.320505142E-1,1.079202294E-1,6.558633216E-1
1.215544479E1,-1.275868118E-1,-5.700426102E-1,7.896101475E-2,5.894589161E-1
1.216544482E1,-1.168618053E-1,-4.721717834E-1,9.538727999E-2,4.956829711E-1
1.217544482E1,-1.128870547E-1,-3.814764023E-1,9.007447958E-2,4.078984487E-1
1.218544482E1,-9.670038521E-2,-3.028020859E-1,3.414583206E-2,3.196967400E-1
1.219544482E1,-9.215888381E-2,-2.025699615E-1,6.690001488E-2,2.323864479E-1
1.220544479E1,-8.270058036E-2,-9.756660461E-2,1.841133833E-2,1.292192157E-1
1.221544475E1,-7.544109225E-2,2.660751343E-4,4.423934221E-2,8.745598090E-2
1.222544479E1,-6.561967731E-2,1.124734879E-1,3.916561604E-2,1.359785755E-1
1.223544479E1,-5.101138353E-2,1.959600449E-1,-2.081632614E-2,2.035579030E-1
1.224544479E1,-4.816636443E-2,3.081769943E-1,-1.341187954E-2,3.122065614E-1
1.225544475E1,-3.784811497E-2,4.084358215E-1,-2.734196186E-2,4.110959535E-1
1.226544475E1,-3.453814983E-2,5.039339066E-1,-4.099965096E-2,5.067773055E-1
1.227544479E1,-1.187551022E-2,6.137847900E-1,-3.048491478E-2,6.146561041E-1
1.228544479E1,-8.356690407E-3,6.901473999E-1,-4.837417603E-2,6.918911249E-1
1.229544478E1,4.707664251E-3,7.617197037E-1,-7.333040237E-2,7.652557853E-1
1.230544475E1,1.525449753E-2,8.308916092E-1,-7.923954725E-2,8.348008576E-1
1.231544478E1,8.903592825E-3,9.144487381E-1,-9.932893515E-2,9.198706463E-1
1.232544478E1,3.825306892E-2,9.572954178E-1,-1.098500490E-1,9.643364804E-1
1.233544478E1,4.574662447E-2,9.857940674E-1,-1.250820160E-1,9.947503243E-1
1.234544478E1,5.072659254E-2,1.026262283E0,-1.282928586E-1,1.035493370E0
1.235544478E1,2.927950025E-2,1.057164192E0,-1.387075782E-1,1.066627025E0
1.236544475E1,5.077639222E-2,1.061731339E0,-1.466724873E-1,1.073016540E0
