"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.905072309E0,2.921015322E-1,-1.203362560E1,9.624984860E-1,1.207558991E1
1.907072042E0,2.944957912E-1,-1.204320240E1,9.553156495E-1,1.208462162E1
1.909071775E0,2.921015322E-1,-1.205277920E1,9.481328130E-1,1.209354231E1
1.911071508E0,3.016786277E-1,-1.205756760E1,9.505270720E-1,1.209873746E1
1.913071241E0,2.921015322E-1,-1.208390522E1,9.481328130E-1,1.212456368E1
1.915070974E0,2.777358890E-1,-1.211263657E1,9.457385540E-1,1.215267556E1
1.917070774E0,2.753416002E-1,-1.211742496E1,9.481328130E-1,1.215758021E1
1.919070574E0,2.873129845E-1,-1.213897324E1,9.409499764E-1,1.217877690E1
1.921070307E0,2.944957912E-1,-1.216770458E1,9.385557175E-1,1.220740142E1
1.923070040E0,2.921015322E-1,-1.217728138E1,9.409499764E-1,1.221707379E1
1.925069773E0,2.944957912E-1,-1.219404125E1,9.433442950E-1,1.223402094E1
1.927069506E0,2.921015322E-1,-1.222277260E1,9.385557175E-1,1.226223390E1
1.929069239E0,2.897072434E-1,-1.222516727E1,9.361614585E-1,1.226438109E1
1.931068972E0,2.921015322E-1,-1.223953247E1,9.098244309E-1,1.227677722E1
1.933068772E0,2.801301479E-1,-1.223235035E1,9.002473354E-1,1.226863127E1
1.935068505E0,2.801301479E-1,-1.223713875E1,9.002473354E-1,1.227340551E1
1.937068238E0,2.968900800E-1,-1.224192715E1,8.978530765E-1,1.227839827E1
1.939068004E0,2.944957912E-1,-1.224432182E1,8.978530765E-1,1.228072819E1
1.941067737E0,2.897072434E-1,-1.225629234E1,8.906702399E-1,1.229202692E1
1.943067470E0,2.849186957E-1,-1.224671555E1,8.930644989E-1,1.228253982E1
1.945067203E0,2.921015322E-1,-1.223713875E1,8.930644989E-1,1.227315983E1
1.947066936E0,2.849186957E-1,-1.223713875E1,8.810931444E-1,1.227212567E1
1.949066736E0,2.897072434E-1,-1.222756100E1,8.715160489E-1,1.226200304E1
1.951066469E0,2.992843390E-1,-1.221798420E1,8.715160489E-1,1.225268335E1
1.953066202E0,2.968900800E-1,-1.221319580E1,8.643332124E-1,1.224734123E1
1.955065935E0,2.897072434E-1,-1.220601273E1,8.547561169E-1,1.223933352E1
1.957065668E0,2.849186957E-1,-1.220361900E1,8.739103079E-1,1.223818674E1
1.959065401E0,3.016786277E-1,-1.219164753E1,8.571503758E-1,1.222546466E1
1.961065134E0,2.968900800E-1,-1.217967606E1,8.547561169E-1,1.221324120E1
1.963064867E0,2.705530524E-1,-1.215573311E1,8.475732803E-1,1.218824954E1
1.965064667E0,2.681587934E-1,-1.214136791E1,8.547561169E-1,1.217437193E1
1.967064400E0,2.753416002E-1,-1.212939644E1,8.619389534E-1,1.216310033E1
1.969064133E0,2.777358890E-1,-1.212221336E1,8.547561169E-1,1.215548444E1
1.971063866E0,2.921015322E-1,-1.209827042E1,8.427847624E-1,1.213110698E1
1.973063599E0,2.921015322E-1,-1.207911682E1,8.260248303E-1,1.211085065E1
1.975063332E0,2.753416002E-1,-1.203841400E1,8.356019258E-1,1.207052009E1
1.977063065E0,2.801301479E-1,-1.203123093E1,8.427847624E-1,1.206396604E1
1.979062798E0,2.801301479E-1,-1.201925945E1,8.427847624E-1,1.205202708E1
1.981062598E0,2.753416002E-1,-1.200489426E1,8.188419938E-1,1.203593791E1
1.983062331E0,2.705530524E-1,-1.198573971E1,8.356019258E-1,1.201787776E1
1.985062064E0,2.681587934E-1,-1.197616291E1,8.427847624E-1,1.200877485E1
1.987061797E0,2.657645047E-1,-1.193306541E1,8.475732803E-1,1.196607962E1
1.989061530E0,2.705530524E-1,-1.192588329E1,8.427847624E-1,1.195868628E1
1.991061263E0,2.633702159E-1,-1.189954567E1,8.547561169E-1,1.193311188E1
1.993060996E0,2.729473412E-1,-1.188757420E1,8.523618579E-1,1.192121811E1
1.995060796E0,2.873129845E-1,-1.187320900E1,8.499675393E-1,1.190706032E1
1.997060596E0,2.801301479E-1,-1.183968925E1,8.451790214E-1,1.187312268E1
1.999060296E0,2.849186957E-1,-1.182532310E1,8.475732803E-1,1.185908199E1
2.001060029E0,2.753416002E-1,-1.178222656E1,8.571503758E-1,1.181657237E1
2.003059762E0,2.609759569E-1,-1.175349522E1,8.547561169E-1,1.178742407E1
2.005059495E0,2.633702159E-1,-1.173194695E1,8.571503758E-1,1.176616547E1
2.007059228E0,2.657645047E-1,-1.168166637E1,8.475732803E-1,1.171538905E1
2.009058961E0,2.681587934E-1,-1.165054131E1,8.523618579E-1,1.168475685E1
2.011058761E0,2.681587934E-1,-1.163856983E1,8.403904438E-1,1.167195241E1
2.013058494E0,2.801301479E-1,-1.159307861E1,8.451790214E-1,1.162722117E1
2.015058227E0,2.681587934E-1,-1.155477047E1,8.451790214E-1,1.158874270E1
2.017057960E0,2.609759569E-1,-1.153082752E1,8.427847624E-1,1.156453103E1
2.019057693E0,2.681587934E-1,-1.147575951E1,8.499675393E-1,1.151031755E1
2.021057426E0,2.657645047E-1,-1.142547894E1,8.619389534E-1,1.146102694E1
2.023057159E0,2.681587934E-1,-1.140153694E1,8.619389534E-1,1.143721524E1
2.025056892E0,2.657645047E-1,-1.136083412E1,8.595446348E-1,1.139640293E1
2.027056692E0,2.681587934E-1,-1.131055450E1,8.619389534E-1,1.134651890E1
2.029056425E0,2.705530524E-1,-1.128421688E1,8.691217303E-1,1.132087109E1
2.031056158E0,2.657645047E-1,-1.121717739E1,8.619389534E-1,1.125338341E1
2.033055891E0,2.705530524E-1,-1.115492630E1,8.523618579E-1,1.119071492E1
2.035055624E0,2.657645047E-1,-1.110704041E1,8.810931444E-1,1.114510217E1
2.037055357E0,2.561874092E-1,-1.107591534E1,8.834874034E-1,1.111404888E1
2.039055090E0,2.561874092E-1,-1.101845264E1,8.643332124E-1,1.105527035E1
2.041054823E0,2.657645047E-1,-1.095620155E1,8.715160489E-1,1.099402217E1
2.043054623E0,2.657645047E-1,-1.093465328E1,8.715160489E-1,1.097254817E1
2.045054356E0,2.561874092E-1,-1.087958431E1,8.763045669E-1,1.091782471E1
2.047054089E0,2.633702159E-1,-1.082212257E1,8.643332124E-1,1.085977775E1
2.049053822E0,2.561874092E-1,-1.079099655E1,8.547561169E-1,1.082782742E1
2.051053555E0,2.561874092E-1,-1.073114014E1,8.451790214E-1,1.076741976E1
2.053053288E0,2.490045726E-1,-1.069043732E1,8.595446348E-1,1.072782691E1
2.055053021E0,2.466102988E-1,-1.066170597E1,8.643332124E-1,1.069952629E1
2.057052754E0,2.466102988E-1,-1.060184860E1,8.786988258E-1,1.064105831E1
2.059052554E0,2.442160249E-1,-1.055396366E1,8.763045669E-1,1.059309681E1
2.061052287E0,2.513988614E-1,-1.050607777E1,8.810931444E-1,1.054595641E1
2.063052020E0,2.585816681E-1,-1.048452950E1,8.834874034E-1,1.052486452E1
2.065051753E0,2.418217510E-1,-1.041988373E1,8.715160489E-1,1.045906281E1
2.067051486E0,2.490045726E-1,-1.039115238E1,8.715160489E-1,1.043060839E1
2.069051219E0,2.466102988E-1,-1.033608437E1,8.595446348E-1,1.037469391E1
2.071050952E0,2.490045726E-1,-1.027143860E1,8.475732803E-1,1.030935665E1
2.073050752E0,2.466102988E-1,-1.020679379E1,8.595446348E-1,1.024589054E1
2.075050552E0,2.370332032E-1,-1.016848469E1,8.595446348E-1,1.020750129E1
2.077050385E0,2.418217510E-1,-1.010862827E1,8.571503758E-1,1.014778548E1
2.079050151E0,2.466102988E-1,-1.006074238E1,8.403904438E-1,1.009879250E1
2.081049917E0,2.466102988E-1,-1.001525116E1,8.332076073E-1,1.005287558E1
2.083049683E0,2.442160249E-1,-9.962577820E0,8.379961848E-1,1.000074177E1
2.085049449E0,2.490045726E-1,-9.902720451E0,8.451790214E-1,9.941841036E0
2.087049215E0,2.513988614E-1,-9.864412308E0,8.547561169E-1,9.904566603E0
2.089049048E0,2.585816681E-1,-9.797372818E0,8.332076073E-1,9.836138141E0
2.091048881E0,2.561874092E-1,-9.725543976E0,8.212362528E-1,9.763517122E0
2.093048647E0,2.537931204E-1,-9.694418907E0,8.236305118E-1,9.732653087E0
2.095048413E0,2.537931204E-1,-9.636956215E0,8.140534163E-1,9.674606917E0
2.097048179E0,2.394274771E-1,-9.572310448E0,8.092648983E-1,9.609441321E0
2.099047945E0,2.442160249E-1,-9.545973778E0,8.164477348E-1,9.583936756E0
2.101047711E0,2.394274771E-1,-9.469356537E0,8.092648983E-1,9.506889524E0
2.103047477E0,2.250618339E-1,-9.407105446E0,8.044763207E-1,9.444123456E0
2.105047310E0,2.322446555E-1,-9.375980377E0,7.925049663E-1,9.412279731E0
2.107047076E0,2.370332032E-1,-9.284997940E0,7.805336118E-1,9.320761997E0
2.109046842E0,2.370332032E-1,-9.222746849E0,7.829278708E-1,9.258953517E0
2.111046608E0,2.466102988E-1,-9.198803902E0,7.948992252E-1,9.236377788E0
2.113046374E0,2.370332032E-1,-9.131764412E0,7.996878028E-1,9.169776802E0
2.115046140E0,2.298503816E-1,-9.079090118E0,8.044763207E-1,9.117559472E0
2.117045906E0,2.130904645E-1,-9.012050629E0,7.829278708E-1,9.048504856E0
2.119045672E0,2.226675600E-1,-8.985713005E0,7.781392932E-1,9.022090656E0
2.121045505E0,2.322446555E-1,-8.940221786E0,7.757450342E-1,8.976819232E0
2.123045271E0,2.418217510E-1,-8.887548447E0,7.541965842E-1,8.922769057E0
2.125045037E0,2.394274771E-1,-8.858817101E0,7.422251701E-1,8.893079565E0
2.127044803E0,2.178790122E-1,-8.806142807E0,7.446194887E-1,8.840253423E0
2.129044569E0,2.394274771E-1,-8.748680115E0,7.302538157E-1,8.782368695E0
2.131044335E0,2.370332032E-1,-8.724737167E0,7.230709791E-1,8.757856759E0
2.133044101E0,2.394274771E-1,-8.664880753E0,7.087053657E-1,8.697111432E0
2.135043867E0,2.250618339E-1,-8.600234985E0,6.967339516E-1,8.631345946E0
2.137043600E0,2.250618339E-1,-8.573898315E0,6.919454336E-1,8.604718103E0
2.139043333E0,2.250618339E-1,-8.514040947E0,7.039167881E-1,8.546054348E0
2.141043066E0,2.418217510E-1,-8.461367607E0,6.536370516E-1,8.490021257E0
2.143042799E0,2.274561077E-1,-8.432636261E0,6.680026650E-1,8.462110739E0
2.145042532E0,2.250618339E-1,-8.391933441E0,7.134938836E-1,8.425216509E0
2.147042265E0,2.083019018E-1,-8.334470749E0,6.464542150E-1,8.362098744E0
2.149041998E0,2.130904645E-1,-8.312922478E0,6.703969240E-1,8.342632660E0
2.151041731E0,2.106961906E-1,-8.236305237E0,6.823683381E-1,8.267208924E0
2.153041531E0,2.154847383E-1,-8.209968567E0,6.440598965E-1,8.238011331E0
2.155041264E0,2.226675600E-1,-8.138139725E0,6.416656375E-1,8.166433359E0
2.157040997E0,2.250618339E-1,-8.107014656E0,6.608198285E-1,8.137015565E0
2.159040730E0,2.346389294E-1,-8.071100235E0,6.392713785E-1,8.099776684E0
2.161040463E0,2.298503816E-1,-8.006455421E0,6.129343510E-1,8.033171736E0
2.163040196E0,2.202732861E-1,-7.970541000E0,6.440598965E-1,7.999553569E0
2.165039929E0,2.226675600E-1,-7.925049782E0,6.344828010E-1,7.953525213E0
2.167039729E0,2.130904645E-1,-7.881952763E0,6.153286099E-1,7.908806243E0
2.169039529E0,2.154847383E-1,-7.855615616E0,6.344828010E-1,7.884142236E0
2.171039262E0,2.226675600E-1,-7.817307472E0,6.296942830E-1,7.845788160E0
2.173038995E0,2.226675600E-1,-7.771816254E0,5.674431324E-1,7.795684731E0
2.175038728E0,2.250618339E-1,-7.750267506E0,5.842030644E-1,7.775512360E0
2.177038461E0,2.083019018E-1,-7.711959362E0,6.081457734E-1,7.738704553E0
2.179038194E0,2.178790122E-1,-7.664073467E0,5.578660369E-1,7.687438318E0
2.181037927E0,2.035133541E-1,-7.642525196E0,5.722316504E-1,7.666619732E0
2.183037727E0,2.106961906E-1,-7.609005451E0,5.937801600E-1,7.635046281E0
2.185037460E0,2.154847383E-1,-7.582668304E0,5.458946824E-1,7.605346362E0
2.187037193E0,2.130904645E-1,-7.556331158E0,5.506832004E-1,7.579366735E0
2.189036926E0,2.059076279E-1,-7.532388687E0,5.865973234E-1,7.558000642E0
2.191036659E0,2.083019018E-1,-7.532388687E0,5.411061049E-1,7.554671722E0
2.193036392E0,2.178790122E-1,-7.498868465E0,5.554717779E-1,7.522569270E0
2.195036125E0,2.226675600E-1,-7.486897469E0,5.842030644E-1,7.512955994E0
2.197035858E0,2.322446555E-1,-7.448588848E0,5.530774593E-1,7.472704202E0
2.199035658E0,2.154847383E-1,-7.405491829E0,5.506832004E-1,7.429064200E0
2.201035391E0,2.130904645E-1,-7.383943558E0,5.674431324E-1,7.408780043E0
2.203035124E0,2.178790122E-1,-7.386337757E0,5.411061049E-1,7.409335499E0
2.205034857E0,2.130904645E-1,-7.357606411E0,5.195576549E-1,7.379005340E0
2.207034590E0,2.202732861E-1,-7.331269264E0,5.602602959E-1,7.355944599E0
2.209034323E0,2.250618339E-1,-7.319298267E0,5.722316504E-1,7.345081961E0
2.211034056E0,2.202732861E-1,-7.297749519E0,5.195576549E-1,7.319536087E0
2.213033789E0,2.154847383E-1,-7.276201248E0,5.482889414E-1,7.300010893E0
2.215033589E0,2.298503816E-1,-7.252258301E0,5.818088055E-1,7.279188358E0
2.217033322E0,2.322446555E-1,-7.237892628E0,5.339232683E-1,7.261274084E0
2.219033055E0,2.298503816E-1,-7.230710030E0,5.387118459E-1,7.254392406E0
2.221032788E0,2.011190802E-1,-7.218738556E0,5.578660369E-1,7.243055276E0
2.223032521E0,2.202732861E-1,-7.216344357E0,5.004034638E-1,7.237026311E0
2.225032254E0,2.202732861E-1,-7.209161282E0,5.075862408E-1,7.230364479E0
2.227031987E0,2.059076279E-1,-7.175641537E0,5.387118459E-1,7.198780443E0
2.229031720E0,2.130904645E-1,-7.180429935E0,5.004034638E-1,7.200998905E0
2.231031520E0,2.130904645E-1,-7.170853138E0,5.075862408E-1,7.191952869E0
2.233031253E0,2.130904645E-1,-7.149304390E0,5.339232683E-1,7.172380000E0
2.235030986E0,2.298503816E-1,-7.154093266E0,5.123748183E-1,7.176099888E0
2.237030719E0,2.154847383E-1,-7.158881664E0,5.075862408E-1,7.180088032E0
2.239030452E0,2.035133541E-1,-7.146910191E0,5.339232683E-1,7.169715267E0
2.241030185E0,2.035133541E-1,-7.144515991E0,5.530774593E-1,7.168781006E0
2.243029918E0,1.987248063E-1,-7.146910191E0,5.458946824E-1,7.170482398E0
2.245029718E0,1.963305324E-1,-7.163670063E0,5.363175869E-1,7.186400421E0
2.247029518E0,1.987248063E-1,-7.178035736E0,5.267404318E-1,7.200079448E0
2.249029251E0,2.106961906E-1,-7.173247337E0,5.339232683E-1,7.196175672E0
2.251028984E0,2.178790122E-1,-7.178035736E0,5.195576549E-1,7.200111697E0
2.253028717E0,2.202732861E-1,-7.201978683E0,5.195576549E-1,7.224054086E0
2.255028450E0,2.226675600E-1,-7.192401409E0,5.363175869E-1,7.215805944E0
2.257028183E0,2.202732861E-1,-7.201978683E0,5.387118459E-1,7.225456922E0
2.259027916E0,2.202732861E-1,-7.209161282E0,5.387118459E-1,7.232616204E0
2.261027716E0,2.130904645E-1,-7.223526955E0,5.315290093E-1,7.246190192E0
2.263027449E0,2.083019018E-1,-7.237892628E0,5.363175869E-1,7.260724201E0
2.265027182E0,2.154847383E-1,-7.249864101E0,5.363175869E-1,7.272867365E0
2.267026915E0,2.035133541E-1,-7.273807049E0,5.339232683E-1,7.296215507E0
2.269026648E0,1.963305324E-1,-7.273807049E0,5.387118459E-1,7.296370681E0
2.271026381E0,2.011190802E-1,-7.309720993E0,5.411061049E-1,7.332480187E0
2.273026114E0,2.011190802E-1,-7.348029613E0,5.674431324E-1,7.372650798E0
2.275025847E0,2.035133541E-1,-7.376760483E0,5.722316504E-1,7.401720203E0
2.277025647E0,2.130904645E-1,-7.386337757E0,5.746259689E-1,7.411719639E0
2.279025380E0,2.035133541E-1,-7.405491829E0,5.818088055E-1,7.431098734E0
2.281025113E0,2.083019018E-1,-7.436617374E0,6.057515144E-1,7.464154510E0
2.283024846E0,2.011190802E-1,-7.446194649E0,5.985686779E-1,7.472920988E0
2.285024579E0,2.130904645E-1,-7.446194649E0,5.770202279E-1,7.471557712E0
2.287024312E0,2.154847383E-1,-7.477320194E0,5.794144869E-1,7.502830940E0
2.289024045E0,2.130904645E-1,-7.479714394E0,5.770202279E-1,7.504964177E0
2.291023778E0,2.154847383E-1,-7.498868465E0,5.937801600E-1,7.525426022E0
2.293023578E0,2.274561077E-1,-7.515628815E0,5.889915824E-1,7.542103410E0
2.295023311E0,2.250618339E-1,-7.527599812E0,5.937801600E-1,7.554335618E0
2.297023044E0,2.154847383E-1,-7.563514233E0,5.913859010E-1,7.589658655E0
2.299022777E0,2.298503816E-1,-7.601822376E0,5.937801600E-1,7.628440831E0
2.301022510E0,2.346389294E-1,-7.618582249E0,6.009629965E-1,7.645849033E0
2.303022243E0,2.418217510E-1,-7.656890869E0,6.177229285E-1,7.685573314E0
2.305021976E0,2.322446555E-1,-7.690410614E0,6.296942830E-1,7.719641694E0
2.307021709E0,2.370332032E-1,-7.709564686E0,6.392713785E-1,7.739653757E0
2.309021509E0,2.298503816E-1,-7.755055904E0,6.296942830E-1,7.783973161E0
2.311021275E0,2.154847383E-1,-7.788576126E0,6.512427330E-1,7.818725525E0
2.313021041E0,2.106961906E-1,-7.824490070E0,6.584255695E-1,7.854970527E0
2.315020807E0,2.130904645E-1,-7.846038342E0,6.703969240E-1,7.877509584E0
2.317020573E0,2.178790122E-1,-7.886741161E0,6.751855016E-1,7.918587808E0
2.319020339E0,2.202732861E-1,-7.944203854E0,6.727912426E-1,7.975684500E0
2.321020105E0,2.202732861E-1,-7.965752125E0,6.775797606E-1,7.997552223E0
2.323019938E0,2.298503816E-1,-8.008849144E0,6.799740195E-1,8.040948979E0
2.325019771E0,2.226675600E-1,-8.054340363E0,6.799740195E-1,8.086058631E0
2.327019571E0,2.226675600E-1,-8.085466385E0,6.751855016E-1,8.116663290E0
2.329019371E0,2.226675600E-1,-8.147717476E0,6.943396926E-1,8.180280467E0
2.331019171E0,2.274561077E-1,-8.209968567E0,6.943396926E-1,8.242416379E0
2.333018971E0,2.322446555E-1,-8.238699913E0,7.087053657E-1,8.272386423E0
2.335018771E0,2.394274771E-1,-8.296162605E0,7.110996246E-1,8.330024140E0
2.337018571E0,2.370332032E-1,-8.341653824E0,7.134938836E-1,8.375466959E0
2.339018437E0,2.322446555E-1,-8.372778893E0,7.110996246E-1,8.406130301E0
2.341018303E0,2.298503816E-1,-8.444606781E0,7.110996246E-1,8.477610368E0
2.343018169E0,2.298503816E-1,-8.482915878E0,7.254652381E-1,8.516982612E0
2.345018035E0,2.370332032E-1,-8.502069473E0,7.350423932E-1,8.537075459E0
2.347017968E0,2.442160249E-1,-8.564320564E0,7.063110471E-1,8.596865911E0
2.349017834E0,2.466102988E-1,-8.616994858E0,7.230709791E-1,8.650794684E0
2.351017700E0,2.346389294E-1,-8.669669151E0,7.374366522E-1,8.704138753E0
2.353017566E0,2.394274771E-1,-8.698400497E0,7.326480746E-1,8.732483606E0
2.355017499E0,2.394274771E-1,-8.746285439E0,7.374366522E-1,8.780583540E0
2.357017365E0,2.466102988E-1,-8.808537483E0,7.446194887E-1,8.843393433E0
2.359017231E0,2.418217510E-1,-8.842057228E0,7.541965842E-1,8.877458323E0
2.361017097E0,2.370332032E-1,-8.899519920E0,7.613793612E-1,8.935174206E0
2.363016963E0,2.274561077E-1,-8.961771011E0,7.494080067E-1,8.995926206E0
2.365016829E0,2.322446555E-1,-8.988107681E0,7.494080067E-1,9.022285167E0
2.367016695E0,2.370332032E-1,-9.040781975E0,7.589851022E-1,9.075680792E0
2.369016561E0,2.442160249E-1,-9.098244667E0,7.613793612E-1,9.133312434E0
2.371016461E0,2.490045726E-1,-9.129369736E0,7.709565163E-1,9.165247896E0
2.373016294E0,2.346389294E-1,-9.184437752E0,7.781392932E-1,9.220328248E0
2.375016127E0,2.298503816E-1,-9.249083519E0,7.829278708E-1,9.285006903E0
2.377015960E0,2.298503816E-1,-9.282603264E0,7.805336118E-1,9.318196568E0
2.379015793E0,2.418217510E-1,-9.340065956E0,7.853221297E-1,9.376142100E0
2.381015626E0,2.346389294E-1,-9.407105446E0,7.829278708E-1,9.442545438E0
2.383015459E0,2.322446555E-1,-9.445414543E0,7.805336118E-1,9.480454957E0
2.385015292E0,2.298503816E-1,-9.512454033E0,7.829278708E-1,9.547386500E0
2.387015158E0,2.322446555E-1,-9.577098846E0,7.733507752E-1,9.611078572E0
2.389014958E0,2.346389294E-1,-9.605830193E0,8.020820618E-1,9.642114122E0
2.391014758E0,2.322446555E-1,-9.672870636E0,8.116591573E-1,9.709642347E0
2.393014558E0,2.298503816E-1,-9.718361855E0,8.020820618E-1,9.754113182E0
2.395014358E0,2.537931204E-1,-9.802161217E0,7.925049663E-1,9.837420373E0
2.397014158E0,2.561874092E-1,-9.830892563E0,7.972934842E-1,9.866496717E0
2.399013958E0,2.466102988E-1,-9.881172180E0,8.140534163E-1,9.917714619E0
2.401013758E0,2.490045726E-1,-9.955394745E0,8.116591573E-1,9.991530333E0
2.403013558E0,2.513988614E-1,-9.998491287E0,8.164477348E-1,1.003491985E1
2.405013291E0,2.585816681E-1,-1.006553173E1,8.092648983E-1,1.010132185E1
2.407012957E0,2.705530524E-1,-1.013017654E1,8.116591573E-1,1.016624151E1
2.409012690E0,2.657645047E-1,-1.016848469E1,8.140534163E-1,1.020447914E1
2.411012423E0,2.561874092E-1,-1.022355366E1,8.164477348E-1,1.025930155E1
2.413012156E0,2.490045726E-1,-1.028819847E1,8.068706393E-1,1.032279377E1
2.415011922E0,2.490045726E-1,-1.030735302E1,8.044763207E-1,1.034169772E1
2.417011722E0,2.490045726E-1,-1.035284424E1,8.140534163E-1,1.038778466E1
2.419011522E0,2.490045726E-1,-1.041988373E1,8.236305118E-1,1.045535018E1
2.421011255E0,2.513988614E-1,-1.047734642E1,8.332076073E-1,1.051343066E1
2.423010988E0,2.585816681E-1,-1.051086617E1,8.284190893E-1,1.054663217E1
2.425010721E0,2.466102988E-1,-1.056832886E1,8.212362528E-1,1.060305713E1
2.427010454E0,2.322446555E-1,-1.059227180E1,8.092648983E-1,1.062567971E1
2.429010187E0,2.418217510E-1,-1.064494610E1,8.116591573E-1,1.067858351E1
2.431009920E0,2.537931204E-1,-1.069283104E1,8.068706393E-1,1.072623358E1
2.433009720E0,2.490045726E-1,-1.076465988E1,8.284190893E-1,1.079936034E1
2.435009453E0,2.466102988E-1,-1.079578495E1,8.260248303E-1,1.083014803E1
2.437009186E0,2.418217510E-1,-1.084606457E1,8.116591573E-1,1.087908015E1
2.439008919E0,2.466102988E-1,-1.089634418E1,8.284190893E-1,1.093057233E1
2.441008652E0,2.513988614E-1,-1.092747021E1,8.308133483E-1,1.096189114E1
2.443008385E0,2.490045726E-1,-1.098732662E1,8.308133483E-1,1.102150627E1
2.445008118E0,2.490045726E-1,-1.104239559E1,8.332076073E-1,1.107658515E1
2.447007851E0,2.466102988E-1,-1.107112694E1,8.356019258E-1,1.110535451E1
2.449007651E0,2.394274771E-1,-1.113337803E1,8.236305118E-1,1.116636911E1
2.451007384E0,2.561874092E-1,-1.118126297E1,8.451790214E-1,1.121608671E1
2.453007117E0,2.585816681E-1,-1.120760059E1,8.451790214E-1,1.124239757E1
2.455006850E0,2.585816681E-1,-1.124830341E1,8.212362528E-1,1.128120664E1
2.457006583E0,2.466102988E-1,-1.130337143E1,8.403904438E-1,1.133725180E1
2.459006316E0,2.513988614E-1,-1.133449650E1,8.403904438E-1,1.136838900E1
2.461006049E0,2.633702159E-1,-1.137280560E1,8.379961848E-1,1.140667825E1
2.463005782E0,2.561874092E-1,-1.142308521E1,8.332076073E-1,1.145629708E1
2.465005582E0,2.585816681E-1,-1.144942188E1,8.356019258E-1,1.148278522E1
2.467005315E0,2.585816681E-1,-1.150449085E1,8.451790214E-1,1.153839251E1
2.469005048E0,2.585816681E-1,-1.155477047E1,8.403904438E-1,1.158817678E1
2.471004781E0,2.681587934E-1,-1.159307861E1,8.379961848E-1,1.162641899E1
2.473004547E0,2.681587934E-1,-1.161462688E1,8.403904438E-1,1.164807808E1
2.475004247E0,2.729473412E-1,-1.166730118E1,8.499675393E-1,1.170140427E1
2.477003980E0,2.657645047E-1,-1.170321560E1,8.547561169E-1,1.173739725E1
2.479003713E0,2.633702159E-1,-1.172476387E1,8.547561169E-1,1.175882901E1
2.481003513E0,2.753416002E-1,-1.176307201E1,8.475732803E-1,1.179678162E1
2.483003246E0,2.681587934E-1,-1.179898643E1,8.403904438E-1,1.183191642E1
2.485002979E0,2.753416002E-1,-1.180377483E1,8.475732803E-1,1.183736853E1
2.487002712E0,2.681587934E-1,-1.183729458E1,8.619389534E-1,1.187166336E1
2.489002445E0,2.705530524E-1,-1.187081432E1,8.475732803E-1,1.190410904E1
